category,product_name,product_price,rating,discount,reviews,rating_val,date,month,year,sales ,revenue,product_description
washing machine,SAMSUNG 6 kg,24990,93,17, 7 ,3.4,16,6,2019,229,5722710,1000 RPM Max SpeedWith In-Built Heater3 Years Warranty on Product and 10 Years on Motor
washing machine,Whirlpool 9.5 kg,23290,219,30, 18 ,3.4,28,1,2016,117,2724930,740 rpm Max Speed5 Star RatingWith In-Built Heater3 Years Comprehensive Warranty on Product and 12 Years Warranty on Prime Mover & Motor
washing machine,Thomson 7.5 kg,8999,425,25, 51 ,1.6,8,5,2024,279,2510721,1600 RPM Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor
washing machine,Lloyd by Havells 7.5 kg,12549,2105,26, 163 ,4.6,11,10,2019,189,2371761,600 RPM Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years on Motor from Lloyd
washing machine,Whirlpool 8 kg,12860,160,17, 9 ,4.7,23,6,2016,247,3176420,0 RPM Max Speed5 Star Rating2 Years Warranty on Product and 10 Years on Motor
washing machine,IFB 8 kg,25228,19649,27," 1,590 ",2,20,9,2024,295,7442260,"720 rpm Max Speed5 Star Rating4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Warranty Spares Support"
washing machine,Haier 6.5 kg,14990,0,31,#VALUE!,1.9,21,4,2014,292,4377080,800 RPM Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
washing machine,Haier 10 kg,16400,66,17, 7 ,3.2,16,8,2011,139,2279600,1300 RPM Max Speed2 Years Comprehensive Warranty and 5 Years Warranty on Motor from Haier
washing machine,Whirlpool 7 kg,9869,160,29, 9 ,1.4,10,2,2019,298,2940962,"1400 RPM Max Speed2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor, Spin motor and Prime Mover from Whirlpool"
washing machine,Voltas Beko by A Tata Product 8 kg,10569,18,39, 1 ,1.4,20,5,2010,293,3096717,600 RPM Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years on Motor from Lloyd
washing machine,IFB 6 kg,20490,1102,35, 64 ,1.3,31,4,2025,154,3155460,1000 RPM Max Speed5 Star RatingWith In-Built Heater4 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor with 10 Years on Spares Support from IFB
washing machine,LG 8 kg,38990,62,26, 5 ,2.5,16,12,2016,229,8928710,1400 rpm Max Speed5 Star RatingWith In-Built Heater2 Years Warranty on Product and 10 Years Warranty on Motor (T&C)
washing machine,TCL 7 kg,7568,74,51, 0 ,2.2,17,8,2018,135,1021680,1400 RPM Max Speed5 Star Rating2 Years Warranty on Product and 5 Years Warranty on Motor
washing machine,Sansui 7.5 kg,12990,94,35, 11 ,1.5,19,5,2021,211,2740890,700 RPM Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 8 Years Additional Warranty on Motor
washing machine,IFB 6 kg,23590,2056,13, 199 ,4.7,30,7,2015,133,3137470,"800 RPM Max Speed5 Star RatingWith In-Built Heater4 Years Complete Machine warranty, 10 Years Motor Warranty and 10 Years Spare Part Support from IFB"
washing machine,LG 8 kg,38990,62,13, 5 ,4.7,6,7,2014,174,6784260,1400 RPM Max Speed5 Star RatingWith Wi-Fi Connectivity2 Years Warranty on Product and 10 Years on Motor
washing machine,Lloyd by Havells 8 kg,18607,106,41, 10 ,3.8,12,3,2016,271,5042497,"680 rpm Max Speed5 Star Rating2 Years Warranty on Product, 10 Years Warranty on Motor"
washing machine,Haier 8 kg,32490,787,33, 97 ,4.5,13,7,2015,292,9487080,1200 rpm Max Speed5 Star RatingWith In-Built Heater5 Years Warranty on Product and 12 Years Warranty on Motor
washing machine,LG 10 kg,39501,19,35, 0 ,5,6,12,2018,271,10704771,1400 rpm Max Speed5 Star RatingWith In-Built HeaterWith Wi-Fi Connectivity1 Year Warranty on Product and 10 Years Warranty on Motor
washing machine,Whirlpool 7 kg,9979,160,28, 9 ,1.9,24,4,2014,264,2634456,"1400 RPM Max Speed2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor, Spin motor and Prime Mover from Whirlpool"
washing machine,SAMSUNG 7 kg,19990,8947,16, 810 ,4.7,10,6,2020,281,5617190,"700 rpm Max Speed5 Star Rating2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
washing machine,LG 6.5 kg,16490,64458,34," 4,827 ",2.9,28,4,2022,171,2819790,700 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from LG
washing machine,Voltas Beko by A Tata Product 8.5 kg,12460,8,41, 1 ,3.5,5,5,2022,105,1308300,1300 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and Additional 3 Years on Wash and Spin Motor From Voltas Beko
washing machine,Voltas Beko by A Tata Product 14 kg,15890,219,35, 19 ,3.7,8,8,2013,197,3130330,1300 rpm Max Speed5 Star Rating2 Years Warranty on Product and 5 Years only Motor Warranty
washing machine,ONIDA 8 kg,9390,10142,30, 925 ,4.8,18,10,2017,135,1267650,"1450 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product, 5 Years Warranty on Motor"
washing machine,Midea 7 kg,7490,18,31, 4 ,2.6,9,12,2022,268,2007320,1350 rpm Max Speed2 Years Warranty on Product and 5 Years Warranty on Wash Motor
washing machine,Godrej 8.5 kg,15590,183,21, 16 ,1.1,7,3,2010,242,3772780,1440 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor
washing machine,IFB 7 kg,30990,1192,12, 114 ,1.6,1,11,2016,233,7220670,"1000 RPM Max Speed5 Star RatingWith In-Built Heater4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Spares Support"
washing machine,Voltas Beko by A Tata Product 7 kg,8699,47,33, 2 ,1.2,3,3,2013,150,1304850,1350 RPM Max Speed5 Star Rating2 Years Comprehensive
washing machine,Whirlpool 9.5 kg,23290,140,32, 16 ,2.4,21,2,2016,267,6218430,740 rpm Max Speed3 Years Comprehensive Warranty and 10 Years Warranty on Motor from Whirlpool
washing machine,Whirlpool 6.5 kg,14490,4592,16, 452 ,4.6,22,11,2020,126,1825740,740 rpm Max Speed5 Star Rating2 Years on Product and 5 Years on Motor
washing machine,Whirlpool 6.5 kg,18798,2760,23, 253 ,2.8,17,11,2016,144,2706912,740 rpm Max Speed5 Star RatingWith In-Built Heater2 Years Warranty on Product and 10 Years on Motor
washing machine,IFB 7 kg,28990,81727,20," 8,238 ",2.2,23,12,2017,292,8465080,"1200 RPM Max Speed5 Star RatingWith In-Built HeaterWith Wi-Fi Connectivity4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
washing machine,BLACK+DECKER 6 kg,16999,34,41, 5 ,2.9,21,1,2010,165,2804835,"1000 rpm Max Speed5 Star RatingWith In-Built Heater2 Years Comprehensive Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Motor"
washing machine,Whirlpool 8 kg,12190,41,33, 1 ,1.9,15,2,2024,218,2657420,1400 RPM Max SpeedDrive Assembly and Capacitor||Spin Motor||The following will be covered from the Date of Purchase||Spin Timer||Wash Motor||Wash Timer||Covers all Manufacturing Defects
washing machine,ONIDA 8 kg,9990,10142,26, 925 ,4.1,11,12,2017,162,1618380,"1450 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product, and Additional 5 Years on Motor"
washing machine,SAMSUNG 6.5 kg,14790,61880,11," 4,605 ",1.3,25,7,2023,230,3401700,"680 rpm Max Speed3 Star RatingFor all Fully Automatic Washing Machines with Digital Inverter Motors, sold on or after 1st Dec 2022 (All Fully Automatic Front Load Washing Machine and Top Load Washing Machine) the Warranty period on the Digital Inverter Motor shall be revised from 10 years to 20 years and Comprehensive Product Warranty shall be revised from 3 years to 2 years."
washing machine,SAMSUNG 7 kg,12239,954,2, 82 ,4.3,22,7,2010,213,2606907,"1300 rpm Max Speed5 Star Rating2 years on product, 2 years on motor (T&C Apply)"
washing machine,Voltas Beko by A Tata Product 9 kg,19990,453,48, 27 ,1.1,28,12,2018,283,5657170,700 rpm Max Speed5 Star Rating3 Years Comprehensive Warranty on Product and 12 Years Warranty on Motor
washing machine,Godrej 12 kg,16990,50,34, 2 ,1.6,15,1,2024,126,2140740,1440 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years Warranty on Wash Motor
washing machine,IFB 9 kg,37990,673,19, 89 ,4.5,28,12,2017,292,11093080,"1400 rpm Max Speed5 Star RatingWith In-Built Heater4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Spares Support"
washing machine,Whirlpool 8 kg,21490,355,27, 74 ,1.6,30,10,2016,225,4835250,740 rpm Max SpeedWith In-Built Heater2 Years Warranty on Unit & 10 Years on the Motor from Whirlpool
washing machine,BOSCH 6.5 kg,22990,1279,14, 121 ,3.7,18,12,2017,250,5747500,680 rpm Max Speed5 Star Rating2 Years Warranty on Product and 10 Years on Motor
washing machine,Whirlpool 6.5 kg,13990,20513,22," 1,437 ",1.4,12,3,2017,178,2490220,740 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor
washing machine,Thomson 7 kg,8499,12988,26," 1,149 ",3.8,15,1,2016,253,2150247,1400 RPM Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor
washing machine,SAMSUNG 11 kg,45590,0,20,#VALUE!,2.5,2,4,2018,232,10576880,700 rpm Max Speed5 Star RatingWith In-Built Heater1 Year Comprehensive Warranty on Product and 10 Years Warranty on Motor
washing machine,Voltas Beko by A Tata Product 9 kg,19749,47,48, 3 ,4.5,30,4,2023,145,2863605,700 rpm Max Speed5 Star Rating3 Years Comprehensive and Additional 9 Years On Motor from Voltas Beko
washing machine,SAMSUNG 6.5 kg,26999,61880,0," 4,605 ",2,21,5,2022,161,4346839,700 rpm Max Speed5 Star Rating1 Year Comprehensive Warranty on Product and 20 Year warranty on Digital Inverter Motor.
washing machine,IFB 7 kg,32600,1192,26, 114 ,3.6,27,9,2019,242,7889200,"1000 RPM Max Speed5 Star RatingWith In-Built Heater4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Spares Support"
washing machine,Thomson 8.5 kg,20990,1858,38, 355 ,3.4,3,12,2012,106,2224940,1000 rpm Max Speed5 Star RatingWith In-Built Heater2 Years Warranty on Product and 5 Years on Motor
washing machine,Sansui 6.5 kg,12990,94,31, 11 ,1.4,26,2,2025,285,3702150,700 RPM Max Speed5 Star Rating2 Years Comprehensive Warranty On Product and 10 Years on Motor
washing machine,0,59990,787,29, 97 ,4.1,11,7,2010,147,8818530,1400 rpm Max Speed5 Star RatingWith In-Built HeaterWith Wi-Fi Connectivity5 Years Warranty on Product and 12 Years Warranty on Motor
washing machine,Haier 6.5 kg,9990,1064,29, 78 ,3.7,4,12,2023,249,2487510,"1300 RPM Max Speed2 Years Comprehensive Warranty on Product, 5 Years Warranty on Wash Motor & Spin Motor from Haier"
washing machine,Panasonic 8 kg,13565,6,35, 0 ,4.1,26,6,2025,142,1926230,1350 rpm Max Speed2 Years on Product and 5 Years on Motor from Panasonic
washing machine,Haier 8 kg,28990,787,45, 97 ,4.1,15,8,2025,248,7189520,1200 rpm Max Speed5 Star Rating5 Years Comprehensive Warranty on Product and 12 Years Warranty on Motor from Haier
washing machine,Voltas Beko by A Tata Product 7 kg,11129,82,30, 5 ,3.9,24,4,2013,286,3182894,1450 RPM Max Speed5 Star Rating5 Years International Warranty
washing machine,Voltas Beko 8 kg,12399,3,38, 0 ,2.2,10,11,2020,274,3397326,1350 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years Additional Warranty on Motor
washing machine,IFB 7 kg,32990,16,10, 4 ,1.7,21,8,2014,140,4618600,"1000 rpm Max Speed5 Star RatingWith In-Built Heater4 Years Warranty on Product, 10 Years on Motor, and 10 Years on Spare Part Support"
washing machine,IFB 7 kg,22500,24424,11," 2,998 ",2.3,19,6,2015,280,6300000,"720 rpm Max Speed5 Star Rating4 Years Complete Machine warranty, 10 Years Motor Warranty and 10 Years Spare Part Support from IFB"
washing machine,IFB 6.5 kg,29899,108,15, 9 ,3.1,9,5,2024,197,5890103,"1000 rpm Max Speed5 Star Rating4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Spares Support"
washing machine,Whirlpool 8 kg,12350,6258,17, 560 ,3.2,18,7,2021,116,1432600,"1400 rpm Max Speed5 Star Rating2 Years
  Comprehensive Warranty and 5 Years Warranty on Wash Motor and Prime Mover
  from Whirlpool"
washing machine,LG 7 kg,25490,622,12, 65 ,1.3,3,6,2011,239,6092110,700 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor from LG
washing machine,SAMSUNG 8 kg,21490,102,23, 8 ,3.4,14,6,2023,186,3997140,"700 RPM Max Speed5 Star Rating3 Years warranty on product, 12 Years warranty on Digital Inverter Motor"
washing machine,Whirlpool 7.5 kg,27160,629,16, 74 ,4.7,13,10,2012,271,7360360,740 rpm Max SpeedWith In-Built Heater3 Years Comprehensive Warranty and 10 Years Warranty on Motor from Whirlpool
washing machine,Intex 7.5 kg,11290,1819,56, 315 ,4.1,13,9,2015,198,2235420,700 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor
washing machine,Voltas Beko 9 kg,11790,6464,49, 444 ,1.8,12,5,2022,189,2228310,1350 rpm Max Speed5 Star Rating1 Year Comprehensive Warranty on Product and 5 Years Warranty on Motor
washing machine,Godrej 9 kg,14790,2845,32, 179 ,2,12,10,2025,102,1508580,1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years Warranty on Wash Motor
washing machine,Panasonic 6.5 kg,14990,11376,10," 1,138 ",1.3,22,6,2022,153,2293470,700 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years on Motor
washing machine,IFB 7 kg,34190,205,11, 13 ,2.9,16,11,2014,192,6564480,1000 rpm Max Speed5 Star RatingWith In-Built Heater4 Years Comprehensive Warranty and 10 Years Spare Part Support from IFB
washing machine,BOSCH 7.5 kg,21490,1279,29, 121 ,4.7,30,11,2022,231,4964190,680 rpm Max Speed5 Star Rating2 Years Warranty on Product and 10 Years Warranty on Motor
washing machine,TCL 6.5 kg,12171,87,47, 6 ,4.9,9,1,2018,202,2458542,700 rpm Max Speed5 Star Rating2 Years comprehensive on product and 10 Years on motor
washing machine,IFB 8 kg,36990,1932,27, 199 ,1.7,30,3,2021,247,9136530,"1400 RPM Max Speed5 Star RatingWith In-Built Heater4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Spares Support"
washing machine,Lloyd by Havells 8.5 kg,14990,2105,23, 163 ,1.6,1,11,2023,106,1588940,"1300 rpm Max Speed5 Star Rating2 Years Warranty on Product, 5 Years Warranty on Motor"
washing machine,LG 8 kg,21591,0,38,#VALUE!,3.2,19,12,2024,202,4361382,700 RPM Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor from LG
washing machine,Godrej 7 kg,17785,4,42, 0 ,4,23,9,2018,266,4730810,670 rpm Max Speed5 Star Rating3 Years Comprehensive Warranty on Product and 12 Years Warranty on Motor
washing machine,ONIDA 12 kg,15790,640,34, 37 ,4,6,5,2019,112,1768480,1300 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from Onida
washing machine,realme TechLife 7 kg,10990,1091,50, 97 ,1.2,30,9,2012,256,2813440,700 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years Warranty on Wash Motor
washing machine,Godrej 6.5 kg,12990,5089,27, 351 ,3.6,5,12,2012,253,3286470,720 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
washing machine,Godrej 10.5 Kg,18980,9,30, 1 ,4.1,5,6,2011,290,5504200,1440 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor
washing machine,IFB 6 kg,23953,942,14, 72 ,1.4,6,11,2010,260,6227780,"800 rpm Max Speed5 Star Rating4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Spares Support"
washing machine,Whirlpool 6.5 kg,14799,31,21, 4 ,3.4,1,3,2022,189,2797011,740 RPM Max Speed5 Star Rating2
washing machine,Panasonic 6.5 kg,9290,5526,15, 491 ,1.7,5,11,2018,112,1040480,1350 rpm Max Speed5 Star Rating2 Years Warranty on Product and 5 Years on Motor
washing machine,Haier 8 kg,35358,69,42, 10 ,1,20,1,2020,179,6329082,1400 rpm Max Speed5 Star RatingWith In-Built HeaterWith Wi-Fi Connectivity5 Years Warranty on Product and 12 Years Warranty on Motor
washing machine,Thomson 9 kg,10490,2285,22, 259 ,4.9,29,3,2015,206,2160940,1400 rpm Max Speed2 Years Comprehensive Warranty and 5 Years on Motor
washing machine,Whirlpool 7 kg,9990,9018,25, 608 ,2.7,22,7,2015,147,1468530,1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor
washing machine,Godrej 8 kg,13649,183,19, 13 ,3.8,1,9,2020,224,3057376,1440 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years on Motor
washing machine,Whirlpool 6.5 kg,9590,432,26, 28 ,1.8,6,2,2025,272,2608480,1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor
washing machine,Voltas 7.5 kg,5850,10,21, 0 ,3,15,12,2021,257,1503450,"780 RPM Max Speed1 Star Rating1 Year Comprehensive Warranty on Product, 5 Years Warranty on Motor"
washing machine,Whirlpool 9 kg,22990,21805,24," 1,466 ",4.7,1,3,2019,215,4942850,740 rpm Max Speed5 Star RatingWith In-Built Heater2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor
washing machine,Godrej 8.5 kg,14380,13,41, 0 ,3.3,16,12,2015,271,3896980,1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years on Wash Motor
washing machine,Panasonic 12 kg,18950,17,28, 0 ,2,19,8,2025,216,4093200,"750 RPM Max Speed5 Star Rating1 YEAR WARRANTY   , 5 YEAR MOTOR"
washing machine,Midea 7 kg,14490,1625,36, 202 ,3.1,24,9,2025,162,2347380,680 rpm Max Speed5 Star Rating2 Years Warranty on Product
washing machine,IFB 8 kg,34590,2965,8, 251 ,4.7,28,4,2025,126,4358340,"1200 rpm Max Speed5 Star RatingWith In-Built Heater4 Years Complete Machine warranty, 10 Years Motor Warranty and 10 Years Spare Part Support from IFB"
washing machine,Siemens 8 kg,37900,8,37, 0 ,3.6,29,6,2025,136,5154400,"1400 RPM Max Speed5 Star RatingWith In-Built Heater2 years on product, 10 years on motor"
washing machine,SAMSUNG 8.5 Kg,14250,93,21, 7 ,4.5,1,10,2015,143,2037750,"1300 rpm Max Speed5 Star Rating2 years on product, 2 years on motor (T&C Apply)"
washing machine,Voltas Beko by A Tata Product 8 kg,12100,6,39, 1 ,2,19,7,2022,263,3182300,1450 RPM Max Speed5 Star Rating2 years comprehensive + additional 3 years on wash and spin motor
washing machine,Whirlpool 10.5 kg,19990,321,8, 31 ,1.4,6,3,2020,282,5637180,1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years on Wash Motor and Prime Mover from Whirlpool
washing machine,SAMSUNG 8/6 kg,51990,240,25, 30 ,2.4,4,5,2023,277,14401230,"1400 rpm Max SpeedWith Wi-Fi Connectivity2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
washing machine,SAMSUNG 8 kg,15799,492,7, 34 ,3.6,17,6,2021,254,4012946,"1350 rpm Max Speed5 Star Rating2 years on product, 2 years on motor (T&C Apply)"
washing machine,realme TechLife 10 kg,22990,848,61, 104 ,3.2,16,9,2022,140,3218600,1400 RPM Max Speed5 Star RatingWith In-Built Heater2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
washing machine,Thomson 7.5 kg,11599,1685,3, 146 ,4.2,20,1,2016,245,2841755,1600 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor
washing machine,realme TechLife 7 kg,21190,848,47, 104 ,4.7,30,2,2021,124,2627560,1400 rpm Max Speed5 Star RatingWith In-Built Heater2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife
washing machine,Whirlpool 8.5 kg,20960,0,24,#VALUE!,1.8,17,3,2019,295,6183200,740 rpm Max Speed5 Star RatingWith In-Built Heater2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor
washing machine,Whirlpool 8 kg,18990,0,26,#VALUE!,4.6,22,6,2010,195,3703050,740 rpm Max Speed5 Star RatingWith In-Built Heater1 Year Comprehensive Warranty on Product and 10 Years Warranty on Motor
washing machine,ONIDA 7 kg,5990,1114,7, 99 ,3,4,5,2020,133,796670,"780 rpm Max Speed1 Year Comprehensive Warranty on Product, 7 Years Warranty on Motor"
washing machine,LG 7 kg,23000,0,20,#VALUE!,2.3,9,2,2021,109,2507000,780 RPM Max SpeedWith In-Built Heater2 Years Warranty on Product and 10 Years on Motor
washing machine,ONIDA 7.5 kg,14290,572,39, 78 ,1.2,9,2,2025,168,2400720,700 rpm Max Speed2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor by Onida
washing machine,Whirlpool 6.5 kg,14880,104,16, 8 ,2.8,1,5,2020,128,1904640,1450 RPM Max Speed5 Star RatingWhirlpool White Magic Classic comes with a 2 year comprehensive warranty and 10 year warranty on motor and prime mover.
washing machine,Voltas Beko 8 kg,11359,43,43, 5 ,3.9,6,5,2013,294,3339546,1350 RPM Max Speed5 Star Rating1 Year Complete Warranty + 4 year Wash Motor Warranty
washing machine,SAMSUNG 8.5 kg,14890,93,27, 7 ,4.3,19,9,2014,234,3484260,1300 rpm Max Speed5 Star Rating2 Years Warranty on Product and 5 Years only Motor Warranty
washing machine,Haier 8 kg,16990,27616,51," 2,377 ",1.3,17,7,2018,171,2905290,800 RPM Max Speed5 Star Rating2 Years Warranty on Product and 10 Years Warranty on Motor
washing machine,LG 8.5 kg,15039,6050,24, 659 ,4,19,4,2010,166,2496474,1300 rpm Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Motor from LG
washing machine,Panasonic 7 kg,33599,76,0, 9 ,1.4,4,8,2020,191,6417409,702 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from Panasonic
washing machine,HILTON 3/1.5 kg,4819,30,19, 0 ,2.9,18,6,2016,211,1016809,300 RPM Max Speed5 Star Rating1 Year Spare Part Warranty
washing machine,Haier 8.5 kg,13999,57,26, 7 ,4.8,12,9,2023,225,3149775,"1300 RPM Max Speed5 Star Rating2 years on the product, 5 years on the motor"
washing machine,Admiral 6.5 kg,11990,31,14, 6 ,4.1,20,7,2012,295,3537050,600 rpm Max Speed5 Star Rating3 Years Warranty on Product
washing machine,IFB 6.5 kg,32790,3102,22, 267 ,3.3,19,10,2019,287,9410730,"1000 RPM Max Speed5 Star RatingWith In-Built Heater4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Spares Support"
washing machine,Haier 7.5 kg,13264,1064,30, 78 ,2,8,4,2010,142,1883488,1300 RPM Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor from Haier
washing machine,Whirlpool 9.5 kg,16149,9,33, 0 ,4.2,14,7,2023,168,2713032,1400 RPM Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years on Wash Motor and Prime Mover from Whirlpool
washing machine,Voltas Beko by A Tata Product 6 kg,21490,860,31, 97 ,2.1,11,6,2010,132,2836680,1000 rpm Max Speed5 Star RatingWith In-Built Heater3 Years Comprehensive Warranty on Product and 12 Years Warranty on Motor
washing machine,Whirlpool 7.5 kg,10590,14,26, 1 ,1.1,7,2,2023,111,1175490,"1400 RPM Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor, Spin motor and Prime Mover from Whirlpool"
washing machine,Whirlpool 7.5 kg,10990,18858,25," 1,340 ",2.2,1,9,2022,120,1318800,1400 rpm Max Speed5 Star Rating4 Years Comprehensive warranty on Product 10 Years on wash motor 4 Years on Spin motor
washing machine,IFB 6 kg,21490,71,30, 7 ,1.3,15,5,2023,146,3137540,"1000 rpm Max Speed5 Star RatingWith In-Built Heater4 Years Warranty on Product, 10 Years on Motor and 10 Years on Spare Part Support"
washing machine,LG 11 kg,48490,21310,26," 1,704 ",3.2,10,3,2015,254,12316460,1400 rpm Max Speed5 Star RatingWith Wi-Fi Connectivity2 Years Warranty on Product and 10 Years Warranty on Motor
washing machine,IFB 6.5 kg,19099,24,12, 1 ,3.7,16,10,2022,199,3800701,"720 RPM Max Speed5 Star Rating4 Years Super Warranty, 10 Years Spare Parts Support, 10 Years Motor Warranty"
washing machine,Voltas Beko 8 kg,26990,515,50, 34 ,1.4,1,5,2020,279,7530210,1200 rpm Max Speed5 Star RatingWith In-Built Heater3 Year Comprehensive Warranty and 12 Year warranty Motor
washing machine,IFB 9 kg,33180,0,21,#VALUE!,2.3,23,11,2023,268,8892240,"720 RPM Max Speed5 Star RatingWith In-Built Heater4 Years Comprehensive Warranty, 10 Years Warranty on Motor and 10 Years Warranty on Spares Support."
washing machine,BOSCH 7 kg,22300,6,22, 0 ,4.4,5,3,2021,284,6333200,680 RPM Max Speed2 Year Warranty on Product
washing machine,BOSCH 9 kg,44900,9130,25, 773 ,1.9,15,8,2018,163,7318700,"1400 RPM Max Speed5 Star RatingWith In-Built Heater2 years on product, 12 years on motor"
washing machine,ONIDA 7.5 kg,15990,572,34, 78 ,3.8,27,7,2024,201,3213990,700 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor from Onida
washing machine,ONIDA 11 kg,14620,640,34, 37 ,1.4,23,11,2025,197,2880140,1300 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from Onida
washing machine,CANDY 8 kg,10274,815,23, 88 ,3.9,1,1,2024,296,3041104,1300 rpm Max Speed5 Star Rating2 year on product and 5 year on Motor
washing machine,SAMSUNG 7.5 Kg,11690,35286,26," 2,498 ",2.6,18,12,2016,101,1180690,"1300 rpm Max Speed5 Star Rating2 years on product, 2 years on motor (T&C Apply)"
washing machine,Godrej 7 kg,9999,248,23, 25 ,2.6,15,9,2022,163,1629837,1440 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years on Motor from Godrej
washing machine,Haier 8 kg,25620,27616,39," 2,377 ",3.9,5,1,2010,300,7686000,780 rpm Max Speed5 Star RatingWith In-Built Heater5 Years Comprehensive Warranty and 12 Years Motor Warranty
washing machine,Lloyd by Havells 6.5 kg,12751,106,36, 10 ,4.6,15,1,2013,102,1300602,680 rpm Max Speed5 Star Rating2 Years Warranty on Product
washing machine,Godrej 7 kg,27990,14,37, 1 ,2.9,27,5,2023,154,4310460,1200 rpm Max SpeedWith In-Built Heater2 Years Warranty on Product and 10 Years on Motor
washing machine,Galanz 7 kg,23990,1962,23, 288 ,1.6,30,7,2014,227,5445730,1200 rpm Max SpeedWith In-Built Heater2 years comprehensive warranty on product and 8 years on motor
washing machine,Godrej 6.5 kg,10290,240,17, 20 ,3.9,25,3,2011,190,1955100,800 rpm Max Speed2 Years comprehensive warranty from Godrej
washing machine,IFB 8 kg,45990,427,22, 51 ,2.6,20,3,2024,270,12417300,"1400 rpm Max Speed5 Star RatingWith In-Built HeaterWith Wi-Fi Connectivity4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor and 10 Years Spares Support"
washing machine,BOSCH 9 kg,31990,0,23,#VALUE!,3.6,9,2,2018,272,8701280,680 RPM Max SpeedWith In-Built Heater2 Years Warranty on Product and 10 Years on Motor
